Year,Month,Measure,Value
1976,Mar,mean,33
1976,Mar,min,18
1976,Apr,max,94
1976,Apr,mean,45
1976,Apr,min,24
1976,May,max,83
1976,May,mean,51
1976,May,min,44
1976,Jun,max,95
1976,Jun,mean,64
1976,Jun,min,53
1976,Jul,max,93
1976,Jul,mean,65
1976,Jul,min,58
1976,Aug,max,93
1976,Aug,mean,64
1976,Aug,min,49
1976,Sep,max,88
1976,Sep,mean,56
1976,Sep,min,46
1976,Oct,max,77
1976,Oct,mean,45
1976,Oct,min,28
1976,Nov,max,66
1976,Nov,mean,35
1976,Nov,min,23
1976,Dec,max,59
1976,Dec,mean,21
1976,Dec,min,6
1977,Jan,max,47
1977,Jan,mean,17
1977,Jan,min,3
1977,Feb,max,48
1977,Feb,mean,25
1977,Feb,min,9
1977,Mar,max,81
1977,Mar,mean,37
1977,Mar,min,27
1977,Apr,max,88
1977,Apr,mean,41
1977,Apr,min,26
1977,May,max,92
1977,May,mean,52
1977,May,min,35
1977,Jun,max,90
1977,Jun,mean,59
1977,Jun,min,50
1977,Jul,max,102
1977,Jul,mean,66
1977,Jul,min,57
1977,Aug,max,95
1977,Aug,mean,64
1977,Aug,min,56
1977,Sep,max,92
1977,Sep,mean,58
1977,Sep,min,47
1977,Oct,max,77
1977,Oct,mean,48
1977,Oct,min,37
1977,Nov,max,67
1977,Nov,mean,43
1977,Nov,min,29
1977,Dec,max,55
1977,Dec,mean,28
1977,Dec,min,5
1978,Jan,max,58
1978,Jan,mean,21
1978,Jan,min,10
1978,Feb,max,44
1978,Feb,mean,20
1978,Feb,min,3
1978,Mar,max,60
1978,Mar,mean,30
1978,Mar,min,16
1978,Apr,max,75
1978,Apr,mean,42
1978,Apr,min,29
1978,May,max,86
1978,May,mean,52
1978,May,min,37
1978,Jun,max,89
1978,Jun,mean,59
1978,Jun,min,52
1978,Jul,max,99
1978,Jul,mean,64
1978,Jul,min,56
1978,Aug,max,93
1978,Aug,mean,65
1978,Aug,min,55
1978,Sep,max,88
1978,Sep,mean,53
1978,Sep,min,42
1978,Oct,max,78
1978,Oct,mean,44
1978,Oct,min,33
1978,Nov,max,70
1978,Nov,mean,37
1978,Nov,min,17
1978,Dec,max,62
1978,Dec,mean,28
1978,Dec,min,19
1979,Jan,max,61
1979,Jan,mean,26
1979,Jan,min,4
1979,Feb,max,53
1979,Feb,mean,16
1979,Feb,min,-3
1979,Mar,max,72
1979,Mar,mean,35
1979,Mar,min,19
1979,Apr,max,77
1979,Apr,mean,42
1979,Apr,min,33
1979,May,max,95
1979,May,mean,54
1979,May,min,45
1979,Jun,max,95
1979,Jun,mean,59
1979,Jun,min,50
1979,Jul,max,94
1979,Jul,mean,66
1979,Jul,min,55
1979,Aug,max,91
1979,Aug,mean,65
1979,Aug,min,54
1979,Sep,max,85
1979,Sep,mean,57
1979,Sep,min,42
1979,Oct,max,83
1979,Oct,mean,45
1979,Oct,min,32
1979,Nov,max,72
1979,Nov,mean,41
1979,Nov,min,29
1979,Dec,max,68
1979,Dec,mean,29
1979,Dec,min,5
1980,Jan,max,57
1980,Jan,mean,23
1980,Jan,min,11
1980,Feb,max,53
1980,Feb,mean,21
1980,Feb,min,9
1980,Mar,max,59
1980,Mar,mean,29
1980,Mar,min,7
1980,Apr,max,75
1980,Apr,mean,41
1980,Apr,min,33
1980,May,max,89
1980,May,mean,51
1980,May,min,44
1980,Jun,max,96
1980,Jun,mean,58
1980,Jun,min,47
1980,Jul,max,99
1980,Jul,mean,67
1980,Jul,min,57
1980,Aug,max,94
1980,Aug,mean,66
1980,Aug,min,58
1980,Sep,max,96
1980,Sep,mean,58
1980,Sep,min,45
1980,Oct,max,72
1980,Oct,mean,45
1980,Oct,min,34
1980,Nov,max,64
1980,Nov,mean,34
1980,Nov,min,26
1980,Dec,max,61
1980,Dec,mean,20
1980,Dec,min,-7
1981,Jan,max,49
1981,Jan,mean,14
1981,Jan,min,-4
1981,Feb,max,66
1981,Feb,mean,29
1981,Feb,min,13
1981,Mar,max,77
1981,Mar,mean,32
1981,Mar,min,20
1981,Apr,max,78
1981,Apr,mean,43
1981,Apr,min,31
1981,May,max,91
1981,May,mean,51
1981,May,min,40
1981,Jun,max,92
1981,Jun,mean,62
1981,Jun,min,54
1981,Jul,max,99
1981,Jul,mean,66
1981,Jul,min,56
1981,Aug,max,90
1981,Aug,mean,64
1981,Aug,min,51
1981,Sep,max,90
1981,Sep,mean,56
1981,Sep,min,44
1981,Oct,max,74
1981,Oct,mean,44
1981,Oct,min,37
1981,Nov,max,69
1981,Nov,mean,38
1981,Nov,min,26
1981,Dec,max,58
1981,Dec,mean,28
1981,Dec,min,14
1982,Jan,max,56
1982,Jan,mean,15
1982,Jan,min,-2
1982,Feb,max,54
1982,Feb,mean,24
1982,Feb,min,15
1982,Mar,max,63
1982,Mar,mean,31
1982,Mar,min,10
1982,Apr,max,83
1982,Apr,mean,38
1982,Apr,min,16
1982,May,max,84
1982,May,mean,51
1982,May,min,44
1982,Jun,max,85
1982,Jun,mean,56
1982,Jun,min,45
1982,Jul,max,98
1982,Jul,mean,66
1982,Jul,min,57
1982,Aug,max,87
1982,Aug,mean,63
1982,Aug,min,48
1982,Sep,max,87
1982,Sep,mean,57
1982,Sep,min,50
1982,Oct,max,82
1982,Oct,mean,46
1982,Oct,min,35
1982,Nov,max,76
1982,Nov,mean,40
1982,Nov,min,25
1982,Dec,max,70
1982,Dec,mean,33
1982,Dec,min,10
1983,Jan,max,59
1983,Jan,mean,25
1983,Jan,min,0
1983,Feb,max,57
1983,Feb,mean,26
1983,Feb,min,7
1983,Mar,max,61
1983,Mar,mean,34
1983,Mar,min,22
1983,Apr,max,83
1983,Apr,mean,43
1983,Apr,min,34
1983,May,max,81
1983,May,mean,51
1983,May,min,40
1983,Jun,max,97
1983,Jun,mean,62
1983,Jun,min,53
1983,Jul,max,99
1983,Jul,mean,69
1983,Jul,min,60
1983,Aug,max,97
1983,Aug,mean,66
1983,Aug,min,55
1983,Sep,max,99
1983,Sep,mean,62
1983,Sep,min,51
1983,Oct,max,85
1983,Oct,mean,48
1983,Oct,min,32
1983,Nov,max,69
1983,Nov,mean,39
1983,Nov,min,28
1983,Dec,max,59
1983,Dec,mean,25
1983,Dec,min,0
1984,Jan,max,51
1984,Jan,mean,21
1984,Jan,min,1
1984,Feb,max,60
1984,Feb,mean,31
1984,Feb,min,13
1984,Mar,max,54
1984,Mar,mean,26
1984,Mar,min,6
1984,Apr,max,84
1984,Apr,mean,40
1984,Apr,min,29
1984,May,max,89
1984,May,mean,50
1984,May,min,41
1984,Jun,max,98
1984,Jun,mean,61
1984,Jun,min,51
1984,Jul,max,98
1984,Jul,mean,66
1984,Jul,min,58
1984,Aug,max,93
1984,Aug,mean,67
1984,Aug,min,56
1984,Sep,max,85
1984,Sep,mean,53
1984,Sep,min,40
1984,Oct,max,78
1984,Oct,mean,46
1984,Oct,min,33
1984,Nov,max,68
1984,Nov,mean,37
1984,Nov,min,25
1984,Dec,max,73
1984,Dec,mean,32
1984,Dec,min,13
1985,Jan,max,45
1985,Jan,mean,18
1985,Jan,min,6
1985,Feb,max,70
1985,Feb,mean,26
1985,Feb,min,8
1985,Mar,max,74
1985,Mar,mean,32
1985,Mar,min,18
1985,Apr,max,84
1985,Apr,mean,41
1985,Apr,min,26
1985,May,max,89
1985,May,mean,50
1985,May,min,39
1985,Jun,max,84
1985,Jun,mean,57
1985,Jun,min,51
1985,Jul,max,92
1985,Jul,mean,65
1985,Jul,min,54
1985,Aug,max,93
1985,Aug,mean,64
1985,Aug,min,53
1985,Sep,max,90
1985,Sep,mean,58
1985,Sep,min,45
1985,Oct,max,78
1985,Oct,mean,48
1985,Oct,min,35
1985,Nov,max,73
1985,Nov,mean,39
1985,Nov,min,25
1985,Dec,max,60
1985,Dec,mean,24
1985,Dec,min,7
1986,Jan,max,58
1986,Jan,mean,23
1986,Jan,min,1
1986,Feb,max,47
1986,Feb,mean,23
1986,Feb,min,13
1986,Mar,max,77
1986,Mar,mean,31
1986,Mar,min,7
1986,Apr,max,72
1986,Apr,mean,42
1986,Apr,min,34
1986,May,max,90
1986,May,mean,50
1986,May,min,36
1986,Jun,max,89
1986,Jun,mean,57
1986,Jun,min,45
1986,Jul,max,95
1986,Jul,mean,64
1986,Jul,min,54
1986,Aug,max,87
1986,Aug,mean,63
1986,Aug,min,47
1986,Sep,max,87
1986,Sep,mean,55
1986,Sep,min,45
1986,Oct,max,80
1986,Oct,mean,46
1986,Oct,min,34
1986,Nov,max,72
1986,Nov,mean,34
1986,Nov,min,19
1986,Dec,max,64
1986,Dec,mean,29
1986,Dec,min,15
1987,Jan,max,50
1987,Jan,mean,22
1987,Jan,min,8
1987,Feb,max,47
1987,Feb,mean,21
1987,Feb,min,-1
1987,Mar,max,65
1987,Mar,mean,32
1987,Mar,min,12
1987,Apr,max,72
1987,Apr,mean,39
1987,Apr,min,31
1987,May,max,93
1987,May,mean,48
1987,May,min,39
1987,Jun,max,87
1987,Jun,mean,57
1987,Jun,min,50
1987,Jul,max,95
1987,Jul,mean,64
1987,Jul,min,57
1987,Aug,max,96
1987,Aug,mean,62
1987,Aug,min,54
1987,Sep,max,86
1987,Sep,mean,58
1987,Sep,min,48
1987,Oct,max,73
1987,Oct,mean,46
1987,Oct,min,37
1987,Nov,max,78
1987,Nov,mean,36
1987,Nov,min,16
1987,Dec,max,58
1987,Dec,mean,30
1987,Dec,min,3
1988,Jan,max,58
1988,Jan,mean,20
1988,Jan,min,-4
1988,Feb,max,60
1988,Feb,mean,25
1988,Feb,min,8
1988,Mar,max,69
1988,Mar,mean,31
1988,Mar,min,12
1988,Apr,max,67
1988,Apr,mean,41
1988,Apr,min,33
1988,May,max,85
1988,May,mean,50
1988,May,min,41
1988,Jun,max,98
1988,Jun,mean,59
1988,Jun,min,47
1988,Jul,max,99
1988,Jul,mean,65
1988,Jul,min,50
1988,Aug,max,96
1988,Aug,mean,67
1988,Aug,min,53
1988,Sep,max,83
1988,Sep,mean,56
1988,Sep,min,44
1988,Oct,max,83
1988,Oct,mean,43
1988,Oct,min,31
1988,Nov,max,67
1988,Nov,mean,39
1988,Nov,min,28
1988,Dec,max,60
1988,Dec,mean,25
1988,Dec,min,2
1989,Jan,max,54
1989,Jan,mean,26
1989,Jan,min,5
1989,Feb,max,66
1989,Feb,mean,23
1989,Feb,min,10
1989,Mar,max,81
1989,Mar,mean,29
1989,Mar,min,9
1989,Apr,max,66
1989,Apr,mean,38
1989,Apr,min,31
1989,May,max,82
1989,May,mean,51
1989,May,min,44
1989,Jun,max,93
1989,Jun,mean,60
1989,Jun,min,53
1989,Jul,max,96
1989,Jul,mean,64
1989,Jul,min,59
1989,Aug,max,90
1989,Aug,mean,64
1989,Aug,min,54
1989,Sep,max,86
1989,Sep,mean,57
1989,Sep,min,42
1989,Oct,max,76
1989,Oct,mean,47
1989,Oct,min,38
1989,Nov,max,71
1989,Nov,mean,36
1989,Nov,min,15
1989,Dec,max,53
1989,Dec,mean,14
1989,Dec,min,4
1990,Jan,max,63
1990,Jan,mean,30
1990,Jan,min,14
1990,Feb,max,65
1990,Feb,mean,25
1990,Feb,min,3
1990,Mar,max,73
1990,Mar,mean,31
1990,Mar,min,12
1990,Apr,max,92
1990,Apr,mean,40
1990,Apr,min,31
1990,May,max,81
1990,May,mean,48
1990,May,min,42
1990,Jun,max,87
1990,Jun,mean,58
1990,Jun,min,49
1990,Jul,max,93
1990,Jul,mean,65
1990,Jul,min,57
1990,Aug,max,92
1990,Aug,mean,66
1990,Aug,min,55
1990,Sep,max,87
1990,Sep,mean,57
1990,Sep,min,44
1990,Oct,max,86
1990,Oct,mean,50
1990,Oct,min,34
1990,Nov,max,77
1990,Nov,mean,40
1990,Nov,min,28
1990,Dec,max,67
1990,Dec,mean,33
1990,Dec,min,18
1991,Jan,max,49
1991,Jan,mean,22
1991,Jan,min,4
1991,Feb,max,65
1991,Feb,mean,28
1991,Feb,min,9
1991,Mar,max,79
1991,Mar,mean,34
1991,Mar,min,23
1991,Apr,max,86
1991,Apr,mean,42
1991,Apr,min,35
1991,May,max,91
1991,May,mean,53
1991,May,min,44
1991,Jun,max,97
1991,Jun,mean,61
1991,Jun,min,50
1991,Jul,max,99
1991,Jul,mean,66
1991,Jul,min,58
1991,Aug,max,93
1991,Aug,mean,66
1991,Aug,min,57
1991,Sep,max,90
1991,Sep,mean,56
1991,Sep,min,39
1991,Oct,max,80
1991,Oct,mean,48
1991,Oct,min,34
1991,Nov,max,73
1991,Nov,mean,39
1991,Nov,min,28
1991,Dec,max,64
1991,Dec,mean,28
1991,Dec,min,10
1992,Jan,max,58
1992,Jan,mean,24
1992,Jan,min,7
1992,Feb,max,55
1992,Feb,mean,25
1992,Feb,min,7
1992,Mar,max,61
1992,Mar,mean,28
1992,Mar,min,9
1992,Apr,max,76
1992,Apr,mean,39
1992,Apr,min,31
1992,May,max,92
1992,May,mean,48
1992,May,min,37
1992,Jun,max,87
1992,Jun,mean,59
1992,Jun,min,48
1992,Jul,max,89
1992,Jul,mean,62
1992,Jul,min,54
1992,Aug,max,91
1992,Aug,mean,63
1992,Aug,min,57
1992,Sep,max,85
1992,Sep,mean,56
1992,Sep,min,39
1992,Oct,max,78
1992,Oct,mean,45
1992,Oct,min,35
1992,Nov,max,64
1992,Nov,mean,37
1992,Nov,min,25
1992,Dec,max,56
1992,Dec,mean,28
1992,Dec,min,13
1993,Jan,max,62
1993,Jan,mean,25
1993,Jan,min,10
1993,Feb,max,51
1993,Feb,mean,19
1993,Feb,min,2
1993,Mar,max,60
1993,Mar,mean,30
1993,Mar,min,12
1993,Apr,max,73
1993,Apr,mean,41
1993,Apr,min,33
1993,May,max,91
1993,May,mean,52
1993,May,min,45
1993,Jun,max,93
1993,Jun,mean,59
1993,Jun,min,48
1993,Jul,max,99
1993,Jul,mean,66
1993,Jul,min,56
1993,Aug,max,96
1993,Aug,mean,66
1993,Aug,min,57
1993,Sep,max,93
1993,Sep,mean,57
1993,Sep,min,43
1993,Oct,max,77
1993,Oct,mean,44
1993,Oct,min,34
1993,Nov,max,78
1993,Nov,mean,37
1993,Nov,min,18
1993,Dec,max,56
1993,Dec,mean,28
1993,Dec,min,7
1994,Jan,max,54
1994,Jan,mean,13
1994,Jan,min,-4
1994,Feb,max,62
1994,Feb,mean,20
1994,Feb,min,3
1994,Mar,max,67
1994,Mar,mean,31
1994,Mar,min,18
1994,Apr,max,88
1994,Apr,mean,42
1994,Apr,min,34
1994,May,max,86
1994,May,mean,49
1994,May,min,43
1994,Jun,max,95
1994,Jun,mean,62
1994,Jun,min,50
1994,Jul,max,97
1994,Jul,mean,69
1994,Jul,min,61
1994,Aug,max,92
1994,Aug,mean,64
1994,Aug,min,56
1994,Sep,max,87
1994,Sep,mean,57
1994,Sep,min,50
1994,Oct,max,77
1994,Oct,mean,47
1994,Oct,min,39
1994,Nov,max,79
1994,Nov,mean,41
1994,Nov,min,22
1994,Dec,max,65
1994,Dec,mean,31
1994,Dec,min,13
1995,Jan,max,66
1995,Jan,mean,28
1995,Jan,min,12
1995,Feb,max,55
1995,Feb,mean,21
1995,Feb,min,1
1995,Mar,max,67
1995,Mar,mean,32
1995,Mar,min,19
1995,Apr,max,68
1995,Apr,mean,38
1995,Apr,min,20
1995,May,max,89
1995,May,mean,49
1995,May,min,38
1995,Jun,max,95
1995,Jun,mean,60
1995,Jun,min,53
1995,Jul,max,100
1995,Jul,mean,67
1995,Jul,min,59
1995,Aug,max,96
1995,Aug,mean,64
1995,Aug,min,55
1995,Sep,max,89
1995,Sep,mean,55
1995,Sep,min,46
1995,Oct,max,83
1995,Oct,mean,50
1995,Oct,min,38
1995,Nov,max,65
1995,Nov,mean,35
1995,Nov,min,23
1995,Dec,max,50
1995,Dec,mean,26
1995,Dec,min,17
1996,Jan,max,60
1996,Jan,mean,23
1996,Jan,min,3
1996,Feb,max,58
1996,Feb,mean,24
1996,Feb,min,4
1996,Mar,max,62
1996,Mar,mean,29
1996,Mar,min,13
1996,Apr,max,80
1996,Apr,mean,40
1996,Apr,min,32
1996,May,max,91
1996,May,mean,49
1996,May,min,39
1996,Jun,max,87
1996,Jun,mean,60
1996,Jun,min,51
1996,Jul,max,89
1996,Jul,mean,64
1996,Jul,min,59
1996,Aug,max,90
1996,Aug,mean,64
1996,Aug,min,59
1996,Sep,max,85
1996,Sep,mean,58
1996,Sep,min,47
1996,Oct,max,73
1996,Oct,mean,46
1996,Oct,min,36
1996,Nov,max,73
1996,Nov,mean,34
1996,Nov,min,20
1996,Dec,max,61
1996,Dec,mean,33
1996,Dec,min,5
1997,Jan,max,55
1997,Jan,mean,22
1997,Jan,min,0
1997,Feb,max,66
1997,Feb,mean,29
1997,Feb,min,15
1997,Mar,max,63
1997,Mar,mean,30
1997,Mar,min,17
1997,Apr,max,75
1997,Apr,mean,39
1997,Apr,min,26
1997,May,max,76
1997,May,mean,48
1997,May,min,43
1997,Jun,max,94
1997,Jun,mean,60
1997,Jun,min,47
1997,Jul,max,95
1997,Jul,mean,65
1997,Jul,min,56
1997,Aug,max,94
1997,Aug,mean,64
1997,Aug,min,58
1997,Sep,max,84
1997,Sep,mean,56
1997,Sep,min,44
1997,Oct,max,84
1997,Oct,mean,45
1997,Oct,min,32
1997,Nov,max,66
1997,Nov,mean,36
1997,Nov,min,22
1997,Dec,max,53
1997,Dec,mean,29
1997,Dec,min,13
1998,Jan,max,60
1998,Jan,mean,28
1998,Jan,min,7
1998,Feb,max,53
1998,Feb,mean,30
1998,Feb,min,7
1998,Mar,max,89
1998,Mar,mean,34
1998,Mar,min,10
1998,Apr,max,78
1998,Apr,mean,42
1998,Apr,min,34
1998,May,max,89
1998,May,mean,52
1998,May,min,41
1998,Jun,max,88
1998,Jun,mean,57
1998,Jun,min,48
1998,Jul,max,93
1998,Jul,mean,66
1998,Jul,min,60
1998,Aug,max,92
1998,Aug,mean,65
1998,Aug,min,57
1998,Sep,max,88
1998,Sep,mean,58
1998,Sep,min,46
1998,Oct,max,77
1998,Oct,mean,47
1998,Oct,min,38
1998,Nov,max,63
1998,Nov,mean,38
1998,Nov,min,31
1998,Dec,max,76
1998,Dec,mean,32
1998,Dec,min,11
1999,Jan,max,62
1999,Jan,mean,22
1999,Jan,min,2
1999,Feb,max,58
1999,Feb,mean,26
1999,Feb,min,8
1999,Mar,max,72
1999,Mar,mean,32
1999,Mar,min,13
1999,Apr,max,76
1999,Apr,mean,41
1999,Apr,min,32
1999,May,max,87
1999,May,mean,51
1999,May,min,43
1999,Jun,max,97
1999,Jun,mean,62
1999,Jun,min,51
1999,Jul,max,98
1999,Jul,mean,67
1999,Jul,min,55
1999,Aug,max,94
1999,Aug,mean,64
1999,Aug,min,55
1999,Sep,max,87
1999,Sep,mean,60
1999,Sep,min,50
1999,Oct,max,75
1999,Oct,mean,45
1999,Oct,min,35
1999,Nov,max,72
1999,Nov,mean,40
1999,Nov,min,27
1999,Dec,max,59
1999,Dec,mean,31
1999,Dec,min,12
2000,Jan,max,64
2000,Jan,mean,19
2000,Jan,min,0
2000,Feb,max,61
2000,Feb,mean,27
2000,Feb,min,13
2000,Mar,max,72
2000,Mar,mean,36
2000,Mar,min,16
2000,Apr,max,75
2000,Apr,mean,40
2000,Apr,min,34
2000,May,max,91
2000,May,mean,48
2000,May,min,42
2000,Jun,max,92
2000,Jun,mean,59
2000,Jun,min,46
2000,Jul,max,87
2000,Jul,mean,63
2000,Jul,min,55
2000,Aug,max,89
2000,Aug,mean,63
2000,Aug,min,56
2000,Sep,max,87
2000,Sep,mean,55
2000,Sep,min,38
2000,Oct,max,80
2000,Oct,mean,46
2000,Oct,min,33
2000,Nov,max,66
2000,Nov,mean,38
2000,Nov,min,17
2000,Dec,max,64
2000,Dec,mean,22
2000,Dec,min,8
2001,Jan,max,44
2001,Jan,mean,24
2001,Jan,min,12
2001,Feb,max,54
2001,Feb,mean,24
2001,Feb,min,10
2001,Mar,max,51
2001,Mar,mean,30
2001,Mar,min,17
2001,Apr,max,85
2001,Apr,mean,41
2001,Apr,min,32
2001,May,max,92
2001,May,mean,51
2001,May,min,38
2001,Jun,max,92
2001,Jun,mean,62
2001,Jun,min,50
2001,Jul,max,95
2001,Jul,mean,62
2001,Jul,min,56
2001,Aug,max,97
2001,Aug,mean,67
2001,Aug,min,58
2001,Sep,max,87
2001,Sep,mean,57
2001,Sep,min,48
2001,Oct,max,83
2001,Oct,mean,47
2001,Oct,min,34
2001,Nov,max,73
2001,Nov,mean,40
2001,Nov,min,29
2001,Dec,max,72
2001,Dec,mean,35
2001,Dec,min,23
2002,Jan,max,65
2002,Jan,mean,31
2002,Jan,min,22
2002,Feb,max,60
2002,Feb,mean,28
2002,Feb,min,13
2002,Mar,max,66
2002,Mar,mean,33
2002,Mar,min,19
2002,Apr,max,93
2002,Apr,mean,41
2002,Apr,min,28
2002,May,max,84
2002,May,mean,49
2002,May,min,37
2002,Jun,max,93
2002,Jun,mean,58
2002,Jun,min,47
2002,Jul,max,97
2002,Jul,mean,66
2002,Jul,min,58
2002,Aug,max,101
2002,Aug,mean,67
2002,Aug,min,58
2002,Sep,max,91
2002,Sep,mean,61
2002,Sep,min,50
2002,Oct,max,85
2002,Oct,mean,46
2002,Oct,min,32
2002,Nov,max,70
2002,Nov,mean,37
2002,Nov,min,19
2002,Dec,max,61
2002,Dec,mean,27
2002,Dec,min,12
2003,Jan,max,44
2003,Jan,mean,18
2003,Jan,min,1
2003,Feb,max,53
2003,Feb,mean,20
2003,Feb,min,0
2003,Mar,max,69
2003,Mar,mean,29
2003,Mar,min,9
2003,Apr,max,84
2003,Apr,mean,38
2003,Apr,min,28
2003,May,max,82
2003,May,mean,48
2003,May,min,39
2003,Jun,max,93
2003,Jun,mean,58
2003,Jun,min,50
2003,Jul,max,93
2003,Jul,mean,66
2003,Jul,min,59
2003,Aug,max,93
2003,Aug,mean,67
2003,Aug,min,55
2003,Sep,max,83
2003,Sep,mean,59
2003,Sep,min,49
2003,Oct,max,74
2003,Oct,mean,46
2003,Oct,min,33
2003,Nov,max,76
2003,Nov,mean,39
2003,Nov,min,27
2003,Dec,max,58
2003,Dec,mean,29
2003,Dec,min,16
2004,Jan,max,50
2004,Jan,mean,14
2004,Jan,min,-7
2004,Feb,max,55
2004,Feb,mean,26
2004,Feb,min,12
2004,Mar,max,67
2004,Mar,mean,33
2004,Mar,min,21
2004,Apr,max,86
2004,Apr,mean,41
2004,Apr,min,30
2004,May,max,89
2004,May,mean,50
2004,May,min,40
2004,Jun,max,93
2004,Jun,mean,58
2004,Jun,min,49
2004,Jul,max,89
2004,Jul,mean,64
2004,Jul,min,59
2004,Aug,max,91
2004,Aug,mean,64
2004,Aug,min,56
2004,Sep,max,85
2004,Sep,mean,58
2004,Sep,min,47
2004,Oct,max,74
2004,Oct,mean,48
2004,Oct,min,38
2004,Nov,max,66
2004,Nov,mean,37
2004,Nov,min,24
2004,Dec,max,61
2004,Dec,mean,28
2004,Dec,min,6
2005,Jan,max,63
2005,Jan,mean,20
2005,Jan,min,-2
2005,Feb,max,54
2005,Feb,mean,25
2005,Feb,min,13
2005,Mar,max,55
2005,Mar,mean,28
2005,Mar,min,11
2005,Apr,max,87
2005,Apr,mean,41
2005,Apr,min,33
2005,May,max,78
2005,May,mean,46
2005,May,min,39
2005,Jun,max,95
2005,Jun,mean,60
2005,Jun,min,48
2005,Jul,max,94
2005,Jul,mean,65
2005,Jul,min,56
2005,Aug,max,97
2005,Aug,mean,66
2005,Aug,min,60
2005,Sep,max,91
2005,Sep,mean,60
2005,Sep,min,48
2005,Oct,max,81
2005,Oct,mean,48
2005,Oct,min,33
2005,Nov,max,70
2005,Nov,mean,38
2005,Nov,min,21
2005,Dec,max,51
2005,Dec,mean,27
2005,Dec,min,10
2006,Jan,max,60
2006,Jan,mean,30
2006,Jan,min,10
2006,Feb,max,57
2006,Feb,mean,24
2006,Feb,min,7
2006,Mar,max,73
2006,Mar,mean,31
2006,Mar,min,18
2006,Apr,max,77
2006,Apr,mean,42
2006,Apr,min,33
2006,May,max,84
2006,May,mean,50
2006,May,min,44
2006,Jun,max,93
2006,Jun,mean,61
2006,Jun,min,52
2006,Jul,max,96
2006,Jul,mean,67
2006,Jul,min,62
2006,Aug,max,98
2006,Aug,mean,64
2006,Aug,min,55
2006,Sep,max,84
2006,Sep,mean,57
2006,Sep,min,45
2006,Oct,max,80
2006,Oct,mean,47
2006,Oct,min,37
2006,Nov,max,69
2006,Nov,mean,42
2006,Nov,min,32
2006,Dec,max,67
2006,Dec,mean,34
2006,Dec,min,20
2007,Jan,max,69
2007,Jan,mean,26
2007,Jan,min,3
2007,Feb,max,49
2007,Feb,mean,19
2007,Feb,min,8
2007,Mar,max,68
2007,Mar,mean,29
2007,Mar,min,5
2007,Apr,max,86
2007,Apr,mean,39
2007,Apr,min,28
2007,May,max,92
2007,May,mean,52
2007,May,min,42
2007,Jun,max,96
2007,Jun,mean,60
2007,Jun,min,50
2007,Jul,max,92
2007,Jul,mean,65
2007,Jul,min,56
2007,Aug,max,96
2007,Aug,mean,65
2007,Aug,min,55
2007,Sep,max,95
2007,Sep,mean,59
2007,Sep,min,47
2007,Oct,max,86
2007,Oct,mean,52
2007,Oct,min,37
2007,Nov,max,69
2007,Nov,mean,36
2007,Nov,min,22
2007,Dec,max,53
2007,Dec,mean,26
2007,Dec,min,17
2008,Jan,max,67
2008,Jan,mean,26
2008,Jan,min,7
2008,Feb,max,62
2008,Feb,mean,26
2008,Feb,min,11
2008,Mar,max,60
2008,Mar,mean,31
2008,Mar,min,25
2008,Apr,max,84
2008,Apr,mean,42
2008,Apr,min,33
2008,May,max,83
2008,May,mean,50
2008,May,min,40
2008,Jun,max,95
2008,Jun,mean,62
2008,Jun,min,52
2008,Jul,max,95
2008,Jul,mean,67
2008,Jul,min,61
2008,Aug,max,87
2008,Aug,mean,63
2008,Aug,min,56
2008,Sep,max,89
2008,Sep,mean,59
2008,Sep,min,48
2008,Oct,max,74
2008,Oct,mean,46
2008,Oct,min,33
2008,Nov,max,70
2008,Nov,mean,37
2008,Nov,min,22
2008,Dec,max,63
2008,Dec,mean,28
2008,Dec,min,9
2009,Jan,max,40
2009,Jan,mean,18
2009,Jan,min,6
2009,Feb,max,60
2009,Feb,mean,25
2009,Feb,min,8
2009,Mar,max,61
2009,Mar,mean,31
2009,Mar,min,14
2009,Apr,max,93
2009,Apr,mean,42
2009,Apr,min,34
2009,May,max,92
2009,May,mean,51
2009,May,min,45
2009,Jun,max,84
2009,Jun,mean,58
2009,Jun,min,48
2009,Jul,max,87
2009,Jul,mean,64
2009,Jul,min,58
2009,Aug,max,95
2009,Aug,mean,66
2009,Aug,min,56
2009,Sep,max,81
2009,Sep,mean,56
2009,Sep,min,46
2009,Oct,max,73
2009,Oct,mean,45
2009,Oct,min,34
2009,Nov,max,69
2009,Nov,mean,43
2009,Nov,min,35
2009,Dec,max,69
2009,Dec,mean,27
2009,Dec,min,10
2010,Jan,max,57
2010,Jan,mean,23
2010,Jan,min,6
2010,Feb,max,50
2010,Feb,mean,28
2010,Feb,min,14
2010,Mar,max,72
2010,Mar,mean,38
2010,Mar,min,25
2010,Apr,max,90
2010,Apr,mean,44
2010,Apr,min,35
2010,May,max,94
2010,May,mean,54
2010,May,min,40
2010,Jun,max,94
2010,Jun,mean,62
2010,Jun,min,53
2010,Jul,max,100
2010,Jul,mean,69
2010,Jul,min,60
2010,Aug,max,96
2010,Aug,mean,66
2010,Aug,min,60
2010,Sep,max,95
2010,Sep,mean,61
2010,Sep,min,51
2010,Oct,max,84
2010,Oct,mean,48
2010,Oct,min,37
2010,Nov,max,64
2010,Nov,mean,38
2010,Nov,min,28
2010,Dec,max,57
